CustomerID,Age,Gender,State,TenureMonths,MonthlyCharges,TotalCharges,DataUsageGB,CallMinutes,SMSCount,CustomerSupportCalls,NetworkComplaints,LatePayments,PlanType,ContractType,PaymentMethod,FamilyPlan,InternationalCalls,DeviceAgeMonths,AvgMonthlyRecharge,Churn
CUST009075,59,Female,Bihar,56,4826.55,247962.82,64.58,3180,228,20,14,12,Basic,Yearly,Net Banking,No,No,49,3193.58,No
CUST009076,65,Female,Jharkhand,40,3077.71,113712.8,151.14,4922,2590,14,2,10,Standard,Yearly,UPI,No,No,44,468.47,No
CUST009077,61,Male,Odisha,46,2108.25,83793.81,1.87,4350,1973,7,11,2,Basic,Monthly,UPI,No,No,38,3378.78,No
CUST009078,35,Female,Rajasthan,77,2009.2,141453.94,180.61,2110,315,6,10,6,Basic,Yearly,Net Banking,No,No,5,3150.89,No
CUST009079,40,Male,Uttarakhand,7,218.71,1362.54,0.39,1070,833,18,0,1,Basic,Monthly,UPI,Yes,No,50,2030.98,Yes
CUST009080,50,Male,Himachal Pradesh,45,112.46,4595.97,192.83,122,72,13,2,0,Standard,Yearly,UPI,No,No,17,2474.88,No
CUST009081,33,Female,Rajasthan,22,4006.25,87509.91,145.0,378,2015,15,7,1,Premium,Yearly,Credit Card,Yes,No,1,2688.64,No
CUST009082,55,Male,Rajasthan,7,2501.79,18348.01,32.78,4128,2133,18,6,1,Premium,Monthly,Credit Card,Yes,No,35,463.39,No
CUST009083,52,Male,Uttar Pradesh,84,262.73,22835.36,26.52,1029,2409,18,11,0,Premium,Monthly,Credit Card,No,No,7,2359.84,Yes
CUST009084,51,Male,Maharashtra,52,1501.53,79198.05,2.07,532,1914,19,13,6,Basic,Yearly,Credit Card,No,Yes,41,1988.0,No
CUST009085,45,Female,Uttarakhand,101,1847.74,186143.88,165.49,1838,101,11,10,11,Premium,TwoYear,UPI,No,No,16,2622.47,Yes
CUST009086,19,Male,Madhya Pradesh,100,3938.12,409165.76,241.96,3485,2332,13,14,0,Basic,Monthly,Net Banking,Yes,No,52,2169.26,Yes
CUST009087,47,Male,West Bengal,68,2228.49,151599.2,256.96,4038,855,20,4,5,Premium,TwoYear,UPI,Yes,No,11,1198.67,No
CUST009088,30,Female,Karnataka,70,3967.57,262230.05,170.77,532,2144,17,5,8,Standard,TwoYear,Credit Card,No,Yes,16,1810.52,No
CUST009089,58,Male,Uttar Pradesh,110,3205.3,342101.55,266.15,2021,881,6,14,4,Basic,Yearly,Credit Card,Yes,No,46,1472.86,No
CUST009090,33,Male,Rajasthan,67,262.37,16017.04,258.59,2670,1746,18,2,11,Standard,Monthly,UPI,Yes,No,35,2937.35,Yes
CUST009091,22,Male,Gujarat,3,4846.57,12368.37,209.47,3441,254,12,4,8,Standard,Monthly,UPI,Yes,No,34,613.76,No
CUST009092,45,Male,Telangana,58,989.02,52815.56,108.92,2656,1615,3,0,7,Basic,Monthly,Credit Card,Yes,No,31,2828.89,No
CUST009093,70,Male,Madhya Pradesh,120,1450.54,162048.41,248.16,3445,1202,1,13,1,Premium,Monthly,Net Banking,Yes,Yes,8,2486.5,No
CUST009094,56,Female,Chhattisgarh,67,4065.54,271470.07,117.5,2993,1567,16,10,4,Standard,TwoYear,UPI,No,No,48,763.71,Yes
CUST009095,62,Female,Himachal Pradesh,100,1030.22,105272.42,120.98,1099,2836,9,3,4,Standard,Yearly,UPI,No,No,24,3342.75,No
CUST009096,37,Male,Jharkhand,54,2065.33,116271.2,203.42,4128,262,18,10,3,Premium,Monthly,Credit Card,No,No,55,3125.68,No
CUST009097,41,Male,Haryana,9,4338.46,35936.44,278.38,2007,2853,18,14,12,Standard,Yearly,Credit Card,No,No,48,2403.02,Yes
CUST009098,44,Male,Jharkhand,54,3222.63,181240.35,150.01,4678,651,8,15,0,Standard,Yearly,Credit Card,Yes,No,59,1033.14,Yes
CUST009099,47,Male,Kerala,80,1580.19,127663.82,53.16,3374,1722,6,8,7,Basic,Yearly,Cash,No,No,12,2530.9,Yes
CUST009100,62,Male,Chhattisgarh,51,3255.84,142164.99,42.74,181,2395,7,2,4,Standard,TwoYear,UPI,No,Yes,6,1394.54,No
CUST009101,44,Male,Jharkhand,16,4081.86,63288.56,90.67,4386,528,4,4,12,Premium,Yearly,Credit Card,Yes,Yes,14,2633.36,No
CUST009102,43,Male,Punjab,12,2079.06,23030.87,137.3,3646,2553,19,1,4,Standard,Monthly,UPI,No,Yes,29,1794.05,No
CUST009103,24,Female,Odisha,102,2901.21,253547.85,89.3,2307,250,14,3,1,Basic,Monthly,Credit Card,No,No,20,3054.47,Yes
CUST009104,59,Male,Uttarakhand,20,4940.85,94498.76,213.58,4897,133,11,8,5,Premium,Monthly,Credit Card,Yes,No,58,856.05,Yes
CUST009105,64,Male,Odisha,53,4826.36,247346.42,162.8,3878,2956,16,11,11,Standard,Yearly,UPI,Yes,Yes,52,1350.09,Yes
CUST009106,70,Male,Haryana,31,2594.28,72416.29,122.02,725,1666,4,2,8,Basic,Yearly,Credit Card,Yes,No,14,346.96,No
CUST009107,55,Male,West Bengal,94,571.09,55721.1,64.02,3872,2228,11,12,12,Standard,Monthly,Net Banking,No,No,22,2162.03,No
CUST009108,22,Female,Madhya Pradesh,21,3533.34,72129.28,181.62,2250,1094,8,1,10,Premium,Yearly,Credit Card,No,No,12,342.34,Yes
CUST009109,40,Male,Andhra Pradesh,3,1416.24,3760.94,202.23,3689,2157,11,1,0,Premium,Monthly,Net Banking,No,Yes,11,3117.11,Yes
CUST009110,45,Male,Himachal Pradesh,21,3380.43,70580.94,235.25,1906,1606,6,12,1,Standard,TwoYear,Credit Card,No,No,38,2165.05,Yes
CUST009111,51,Male,Assam,92,1823.6,159353.77,297.25,4238,2068,2,10,3,Premium,Monthly,UPI,Yes,No,57,2356.83,No
CUST009112,70,Male,Madhya Pradesh,28,3621.92,95800.18,69.4,1115,1427,2,4,6,Standard,Yearly,Net Banking,Yes,No,41,3897.97,No
CUST009113,32,Female,Gujarat,5,1899.88,9660.0,4.53,1309,1628,14,3,1,Basic,TwoYear,Net Banking,No,No,23,3592.5,No
CUST009114,49,Female,West Bengal,71,4711.86,293606.14,150.13,4073,1865,14,15,9,Premium,Monthly,Debit Card,No,No,3,2914.97,No
CUST009115,43,Male,Assam,69,769.7,50358.1,277.2,2416,293,17,11,3,Basic,Yearly,Credit Card,No,No,15,3405.22,No
CUST009116,65,Female,Assam,73,435.18,31963.6,74.63,2347,2336,1,2,7,Basic,Yearly,Net Banking,Yes,No,50,3190.52,No
CUST009117,48,Male,Himachal Pradesh,47,3927.88,181301.72,226.76,1347,1657,17,4,7,Premium,Yearly,Debit Card,No,No,2,1488.63,No
CUST009118,36,Male,Jharkhand,85,2066.5,149494.81,95.85,2519,2827,7,4,6,Basic,Yearly,Net Banking,Yes,No,7,2815.97,No
CUST009119,26,Male,Uttarakhand,20,2381.32,47983.13,117.36,4664,1415,4,13,0,Standard,Monthly,Debit Card,No,No,16,1719.95,No
CUST009120,46,Female,Odisha,38,4675.7,184594.33,284.32,428,1366,14,0,1,Standard,Yearly,Net Banking,Yes,No,37,3241.41,No
CUST009121,68,Male,Odisha,104,2990.61,308203.63,138.31,3063,617,12,9,12,Standard,Monthly,Credit Card,No,No,40,646.92,Yes
CUST009122,56,Female,Himachal Pradesh,116,3334.84,396582.18,217.6,1251,2754,16,0,9,Basic,Monthly,Net Banking,Yes,No,43,3373.59,Yes
CUST009123,21,Male,Odisha,37,195.38,6666.37,164.96,2758,1573,18,10,0,Basic,TwoYear,Credit Card,No,No,28,1093.07,No
CUST009124,20,Male,Tamil Nadu,58,3385.52,180675.03,229.17,3857,2179,2,9,2,Basic,Monthly,Debit Card,Yes,No,2,114.43,No
CUST009125,46,Female,Punjab,17,2002.93,31127.41,95.21,3690,1926,16,2,2,Basic,Yearly,Credit Card,No,No,42,3837.93,No
CUST009126,69,Female,Rajasthan,42,2355.05,98614.76,263.07,3244,1876,17,4,6,Premium,Yearly,Net Banking,No,Yes,42,2626.79,No
CUST009127,28,Female,Himachal Pradesh,92,4059.45,387815.55,164.68,2734,2411,7,8,11,Basic,Yearly,Cash,Yes,Yes,52,3826.58,No
CUST009128,50,Female,Gujarat,95,2666.59,260186.16,92.75,633,1865,0,14,3,Standard,TwoYear,Credit Card,No,Yes,15,2280.99,Yes
CUST009129,55,Male,Madhya Pradesh,97,4935.67,421329.27,11.46,616,991,11,10,9,Basic,TwoYear,Credit Card,No,Yes,55,1114.83,No
CUST009130,28,Male,Punjab,32,4004.37,124964.73,3.96,3683,2008,17,5,10,Premium,Yearly,Debit Card,Yes,No,43,1233.95,No
CUST009131,44,Male,West Bengal,62,3670.1,238739.57,106.01,3517,332,1,5,6,Premium,Monthly,UPI,Yes,No,45,3682.07,No
CUST009132,50,Male,Telangana,96,2984.56,260465.76,64.71,4563,82,16,7,11,Basic,Monthly,Net Banking,No,No,37,1248.77,Yes
CUST009133,38,Female,Chhattisgarh,112,2120.74,232049.63,15.8,3776,2362,18,0,2,Basic,Monthly,Net Banking,No,No,57,781.36,Yes
CUST009134,56,Female,Bihar,120,359.07,44438.13,165.85,1629,381,1,13,0,Standard,Yearly,Credit Card,Yes,No,1,3897.0,No
CUST009135,48,Female,Uttar Pradesh,87,190.63,17080.86,296.64,3922,763,7,12,5,Basic,TwoYear,UPI,No,No,20,2721.21,No
CUST009136,55,Male,Andhra Pradesh,21,329.12,6319.17,126.7,4664,2055,3,6,7,Standard,Monthly,Credit Card,No,No,3,1608.41,Yes
CUST009137,63,Female,Assam,89,4798.3,371013.5,165.63,2464,2492,15,2,7,Standard,TwoYear,UPI,No,No,12,720.25,No
CUST009138,19,Female,Uttar Pradesh,33,1683.74,54407.8,65.94,2529,2160,6,5,4,Standard,Monthly,UPI,Yes,No,11,1902.71,No
CUST009139,44,Male,Uttarakhand,67,3532.99,246035.18,61.47,4513,615,7,12,2,Standard,TwoYear,Net Banking,Yes,No,2,3235.62,No
CUST009140,53,Male,Rajasthan,6,3012.14,17198.06,98.51,151,1914,3,13,3,Standard,Yearly,Credit Card,Yes,No,39,3909.5,No
CUST009141,28,Female,Uttarakhand,113,2901.17,308667.62,250.52,2015,1107,11,2,2,Premium,Monthly,Cash,Yes,Yes,1,2729.39,No
CUST009142,64,Female,Odisha,92,2938.28,276482.31,288.17,4899,1799,4,6,3,Standard,TwoYear,UPI,No,No,22,2274.91,No
CUST009143,35,Female,Punjab,118,1581.25,174444.26,221.92,3922,143,14,12,7,Standard,Monthly,Debit Card,Yes,Yes,3,2481.24,No
CUST009144,18,Male,Punjab,66,4444.01,289252.87,6.17,3047,2237,4,5,7,Basic,Monthly,Debit Card,Yes,No,29,2452.66,Yes
CUST009145,52,Male,Karnataka,32,4604.11,136683.65,131.52,4921,2103,14,9,5,Basic,Yearly,Net Banking,No,No,34,2717.9,No
CUST009146,52,Male,Telangana,64,3258.18,192973.4,126.21,368,1435,8,13,11,Standard,Monthly,UPI,Yes,Yes,13,1796.34,No
CUST009147,48,Male,Tamil Nadu,26,4333.35,99998.98,280.56,1310,713,6,9,8,Premium,TwoYear,Debit Card,Yes,No,60,2017.84,No
CUST009148,45,Female,Maharashtra,62,393.91,21191.1,223.67,1189,620,17,14,5,Premium,TwoYear,Credit Card,No,No,23,3117.44,Yes
CUST009149,56,Male,Bihar,5,591.92,3039.6,214.32,1885,2068,17,7,7,Premium,Monthly,UPI,No,No,28,519.42,Yes
CUST009150,18,Female,Haryana,11,2839.42,27680.61,169.43,1511,629,20,5,11,Standard,Yearly,Credit Card,No,No,59,2009.12,No
CUST009151,42,Female,Gujarat,74,4247.88,271103.24,193.75,3517,2660,18,6,3,Basic,Monthly,Debit Card,Yes,No,60,2700.09,No
CUST009152,60,Male,West Bengal,79,1645.6,125642.33,209.58,2892,2894,13,5,8,Premium,Monthly,Credit Card,Yes,No,19,2316.9,No
CUST009153,55,Male,Bihar,82,2785.47,219089.32,165.77,1332,1576,18,2,12,Standard,Yearly,UPI,No,No,40,1583.94,No
CUST009154,37,Male,Assam,49,148.81,7025.92,253.45,2337,2338,13,10,8,Standard,Monthly,Debit Card,No,No,14,1828.03,Yes
CUST009155,20,Female,Chhattisgarh,78,4934.49,363190.49,11.07,887,1079,18,1,10,Premium,TwoYear,Net Banking,Yes,No,9,3017.37,Yes
CUST009156,68,Male,Bihar,92,3858.21,311788.23,282.41,456,2166,20,2,9,Basic,Monthly,UPI,No,No,16,2792.59,No
CUST009157,19,Male,Maharashtra,94,1870.95,150224.56,232.08,4491,1492,8,0,5,Basic,Monthly,Net Banking,No,No,37,310.58,No
CUST009158,35,Female,Rajasthan,62,4916.76,261943.01,158.69,4463,1424,9,13,4,Standard,Yearly,Cash,No,Yes,34,2410.6,No
CUST009159,61,Female,Kerala,60,552.9,34455.49,258.1,3601,1817,4,5,8,Basic,TwoYear,UPI,No,No,24,1039.94,No
CUST009160,27,Male,Rajasthan,77,2374.46,174856.55,248.39,1710,2366,20,6,10,Basic,Monthly,Credit Card,Yes,Yes,5,644.35,Yes
CUST009161,22,Female,Karnataka,84,388.37,30337.64,125.82,3928,1057,19,3,1,Standard,TwoYear,Cash,Yes,No,5,875.48,No
CUST009162,26,Female,West Bengal,2,1741.33,3246.42,251.94,3357,1662,2,15,11,Standard,Yearly,Cash,No,No,11,1094.41,Yes
CUST009163,19,Male,Jharkhand,89,1174.88,102518.94,56.5,2345,2502,0,3,12,Standard,Monthly,Credit Card,No,No,27,1058.27,No
CUST009164,51,Male,Bihar,108,1651.1,165004.19,140.76,4122,2719,16,9,4,Standard,Yearly,Debit Card,Yes,Yes,43,126.91,No
CUST009165,55,Male,West Bengal,59,4742.31,282396.1,69.68,2966,2569,2,0,7,Standard,Monthly,Credit Card,No,No,48,3725.8,No
CUST009166,48,Male,Telangana,107,2193.22,211673.76,37.32,3781,2667,8,14,3,Standard,Monthly,Credit Card,Yes,No,51,1874.17,No
CUST009167,27,Male,Uttarakhand,115,1691.82,179666.14,268.38,2153,846,20,11,9,Standard,Monthly,Net Banking,No,No,2,3184.77,Yes
CUST009168,67,Male,Madhya Pradesh,76,3239.78,255333.38,110.08,4607,1463,16,12,11,Basic,Yearly,Credit Card,No,No,46,2055.15,Yes
CUST009169,29,Female,Tamil Nadu,25,3448.51,77768.79,205.32,2637,495,19,8,1,Standard,Monthly,Net Banking,Yes,No,33,2173.61,No
CUST009170,53,Female,Uttar Pradesh,68,4920.47,328675.43,112.53,154,2592,10,8,4,Standard,Yearly,Net Banking,Yes,No,49,1140.71,Yes
CUST009171,38,Male,Gujarat,42,2775.68,107591.92,163.24,2064,2072,6,6,5,Standard,TwoYear,Cash,No,No,60,812.31,Yes
CUST009172,66,Male,Uttar Pradesh,76,3787.56,271803.62,104.41,4842,174,15,9,1,Basic,Yearly,Credit Card,Yes,No,31,2045.23,No
CUST009173,64,Female,Haryana,71,1972.61,120312.79,222.82,3194,2570,12,14,0,Basic,Monthly,UPI,No,No,59,1163.48,No
CUST009174,23,Male,Telangana,55,938.06,45579.93,235.94,773,1187,6,11,4,Premium,TwoYear,Debit Card,Yes,No,3,341.86,Yes
CUST009175,65,Male,Bihar,38,2206.19,72968.71,129.16,3533,400,19,4,1,Premium,TwoYear,UPI,No,No,46,62.4,Yes
CUST009176,66,Male,Assam,104,2152.0,228047.6,257.88,2041,2255,9,7,7,Basic,Yearly,Credit Card,Yes,Yes,22,645.02,Yes
CUST009177,20,Female,Rajasthan,96,2161.01,216240.32,106.59,4178,608,5,10,10,Standard,TwoYear,Net Banking,No,No,10,756.01,No
CUST009178,27,Male,Kerala,43,3507.56,130251.77,228.74,1673,118,19,10,9,Standard,Monthly,Net Banking,No,No,32,2388.99,No
CUST009179,22,Female,Haryana,70,2089.12,126550.2,195.02,4268,2329,10,5,1,Standard,Monthly,UPI,No,No,43,1691.34,No
CUST009180,63,Male,Tamil Nadu,53,4775.4,243082.14,136.79,798,1993,2,14,6,Standard,Yearly,Debit Card,No,No,36,1171.58,Yes
CUST009181,43,Female,Madhya Pradesh,91,4915.47,425303.35,266.68,4826,2316,10,1,5,Basic,Monthly,UPI,No,No,45,3660.66,No
CUST009182,38,Female,Tamil Nadu,99,2664.47,258537.06,171.68,2022,2769,17,8,5,Basic,Monthly,Net Banking,No,No,54,2492.58,Yes
CUST009183,62,Female,West Bengal,21,2836.38,59406.8,252.05,3495,2772,20,12,4,Premium,Yearly,Cash,No,No,37,3526.48,No
CUST009184,43,Male,Kerala,20,2097.37,42343.55,220.0,4098,1646,8,10,9,Standard,TwoYear,UPI,No,Yes,49,1306.64,No
CUST009185,55,Male,Maharashtra,19,1842.41,30798.68,159.77,3246,854,0,15,11,Basic,Monthly,Net Banking,No,No,42,615.63,No
CUST009186,61,Male,Uttar Pradesh,33,4928.1,139463.83,97.93,4699,1518,2,10,10,Standard,Monthly,Credit Card,No,No,31,2237.37,No
CUST009187,43,Male,Andhra Pradesh,120,299.22,36905.74,285.34,3439,1238,13,9,3,Standard,Yearly,Credit Card,Yes,No,34,3785.06,No
CUST009188,25,Male,Himachal Pradesh,63,2109.42,125439.22,17.02,3044,675,2,5,11,Basic,TwoYear,Credit Card,No,No,32,785.23,No
CUST009189,22,Female,Jharkhand,68,841.57,59758.98,268.35,1674,1732,8,15,3,Standard,Yearly,UPI,Yes,No,2,2104.61,Yes
CUST009190,32,Male,Gujarat,60,3658.77,209988.64,151.92,202,2406,10,0,12,Standard,Monthly,UPI,No,No,60,2503.5,Yes
CUST009191,33,Female,Jharkhand,19,1052.78,19042.79,224.62,3314,2382,20,2,0,Basic,Yearly,UPI,No,No,53,1122.15,Yes
CUST009192,18,Male,Telangana,116,4434.76,501363.46,100.24,2590,1618,12,4,2,Basic,Monthly,UPI,No,Yes,55,2399.93,Yes
CUST009193,33,Male,Andhra Pradesh,113,1934.94,193291.32,115.26,1326,2784,10,2,0,Standard,Yearly,UPI,No,No,24,1396.32,No
CUST009194,54,Male,West Bengal,28,4594.03,115873.5,57.23,3754,113,2,1,0,Standard,Monthly,Credit Card,Yes,No,52,1750.13,No
CUST009195,20,Male,Gujarat,22,4934.16,111934.13,286.3,778,933,1,14,7,Standard,Monthly,Net Banking,No,No,17,2273.75,Yes
CUST009196,69,Male,Uttar Pradesh,51,3878.74,176543.73,12.99,1899,460,20,3,4,Standard,TwoYear,Credit Card,Yes,No,36,3782.85,No
CUST009197,64,Female,Tamil Nadu,88,3153.47,248809.69,116.05,1591,1751,3,14,9,Standard,Monthly,UPI,No,No,53,1752.38,No
CUST009198,48,Male,Andhra Pradesh,110,834.52,87390.64,100.41,773,1021,2,15,9,Standard,Yearly,Net Banking,Yes,Yes,29,1635.45,No
CUST009199,30,Female,Gujarat,63,4672.0,287928.38,243.92,1025,1254,5,10,12,Standard,Monthly,Cash,No,No,5,1345.02,No
CUST009200,33,Female,Gujarat,62,3906.65,205924.24,150.48,1699,1602,3,5,5,Premium,Monthly,Credit Card,Yes,No,43,1657.2,No
CUST009201,60,Male,Jharkhand,94,1511.42,133741.76,50.73,1359,2036,10,6,12,Premium,TwoYear,Net Banking,No,Yes,30,1338.09,No
CUST009202,38,Female,Odisha,29,2395.66,64597.24,152.7,1897,587,5,13,5,Basic,Monthly,Cash,Yes,Yes,43,1153.69,Yes
CUST009203,19,Male,Andhra Pradesh,74,431.56,32673.91,70.8,481,1508,13,1,5,Premium,Yearly,Credit Card,No,No,14,2078.02,Yes
CUST009204,44,Male,West Bengal,117,3329.1,396492.22,5.13,3776,2707,12,5,2,Standard,Yearly,UPI,No,No,33,3748.22,No
CUST009205,55,Male,Jharkhand,32,713.8,23553.91,163.36,1660,2087,1,14,3,Standard,Yearly,Credit Card,Yes,No,44,1865.67,Yes
CUST009206,43,Male,Punjab,73,3292.5,244777.42,108.12,3872,1057,5,2,8,Premium,Yearly,UPI,No,No,42,3286.37,No
CUST009207,55,Female,Uttar Pradesh,25,3390.61,85387.62,71.67,3177,1685,10,0,7,Standard,Monthly,UPI,No,Yes,35,2743.44,Yes
CUST009208,63,Female,Himachal Pradesh,16,1690.68,27640.62,51.67,775,1166,14,9,6,Basic,Monthly,Debit Card,No,Yes,52,3574.2,Yes
CUST009209,42,Male,Chhattisgarh,15,4748.45,63032.92,136.11,1243,608,2,3,1,Premium,Yearly,Credit Card,No,Yes,5,404.11,No
CUST009210,28,Male,Uttar Pradesh,59,3916.92,212187.47,260.89,2698,2210,2,2,5,Premium,Monthly,Debit Card,No,No,7,356.59,Yes
CUST009211,25,Male,Kerala,48,2533.99,120016.7,227.44,4352,2718,3,10,12,Basic,Yearly,Credit Card,No,Yes,8,1318.09,No
CUST009212,25,Female,Tamil Nadu,18,4600.99,85685.49,1.39,169,1204,19,8,4,Basic,Monthly,Cash,Yes,No,4,2281.53,Yes
CUST009213,50,Male,Gujarat,117,4293.63,494006.46,219.35,2476,989,18,5,11,Standard,Monthly,Debit Card,No,No,18,1480.77,No
CUST009214,70,Female,Punjab,23,3491.87,71606.26,21.82,3030,1753,15,1,12,Standard,Monthly,Credit Card,Yes,No,43,1553.79,No
CUST009215,24,Female,Gujarat,55,849.53,48543.26,164.4,1569,2391,9,1,0,Basic,Yearly,UPI,No,Yes,17,814.02,No
CUST009216,55,Male,Gujarat,42,2535.66,106718.0,234.01,106,2744,0,2,6,Standard,Yearly,Credit Card,No,Yes,22,2212.93,No
CUST009217,38,Female,Uttar Pradesh,3,4335.67,12919.98,135.99,2364,1088,0,5,9,Standard,Yearly,UPI,No,Yes,33,1538.13,Yes
CUST009218,25,Male,Rajasthan,71,3083.57,219481.09,113.01,4316,2290,7,5,5,Basic,Yearly,Credit Card,Yes,No,56,1084.07,Yes
CUST009219,68,Female,Kerala,103,2773.01,280430.01,281.84,2309,2981,11,10,5,Basic,Monthly,Net Banking,No,No,22,704.08,Yes
CUST009220,38,Male,Rajasthan,52,4780.6,212401.92,8.78,2919,2406,1,7,11,Basic,TwoYear,Credit Card,Yes,No,57,2556.47,No
CUST009221,37,Male,Maharashtra,11,181.09,1794.23,31.79,2144,2773,4,14,5,Premium,Yearly,Credit Card,No,No,34,2704.12,No
CUST009222,25,Female,Assam,55,159.03,9108.01,261.1,749,2697,10,3,11,Premium,Monthly,Credit Card,No,No,40,2302.88,No
CUST009223,63,Female,Madhya Pradesh,88,4474.82,357446.09,265.87,957,557,18,2,2,Basic,Monthly,Credit Card,No,Yes,10,121.81,Yes
CUST009224,48,Female,Rajasthan,99,288.83,28717.85,111.82,4386,282,10,9,3,Basic,Monthly,UPI,Yes,Yes,58,1080.51,No
CUST009225,67,Male,Himachal Pradesh,114,1729.46,184322.79,162.06,909,1148,7,1,1,Basic,Monthly,Credit Card,No,Yes,41,2199.5,No
CUST009226,46,Female,Chhattisgarh,25,4627.72,119337.97,49.32,876,2601,17,3,8,Basic,Yearly,Credit Card,Yes,No,16,1194.43,No
CUST009227,65,Male,Rajasthan,92,3486.65,308432.93,265.28,1016,1537,3,15,12,Basic,Monthly,Debit Card,Yes,Yes,40,3569.29,No
CUST009228,26,Male,Jharkhand,76,3275.98,243093.01,140.72,2585,1721,19,2,8,Premium,Yearly,UPI,No,No,50,802.97,No
CUST009229,32,Male,Punjab,87,3319.29,259301.2,169.23,3823,1298,12,4,8,Standard,Monthly,UPI,No,No,25,1398.48,No
CUST009230,47,Female,Jharkhand,81,1656.45,115590.19,35.42,2009,1905,3,5,9,Standard,Yearly,UPI,No,No,49,959.65,No
CUST009231,43,Female,Chhattisgarh,41,2699.61,110829.15,184.45,590,243,14,5,2,Standard,Monthly,UPI,Yes,No,19,2046.98,No
CUST009232,27,Male,Kerala,37,3186.87,101822.28,208.75,1277,1674,8,8,3,Basic,TwoYear,UPI,No,No,58,2558.88,No
CUST009233,46,Male,Himachal Pradesh,82,1598.01,130297.72,88.42,603,494,19,15,2,Standard,Yearly,Net Banking,No,No,41,2308.39,Yes
CUST009234,33,Male,Punjab,55,3997.28,211297.91,268.84,4702,397,3,5,10,Basic,Yearly,Cash,No,No,42,3979.1,No
CUST009235,53,Male,Uttar Pradesh,9,1676.57,15300.45,61.17,3221,1336,5,4,2,Basic,Yearly,UPI,Yes,Yes,8,575.71,No
CUST009236,37,Male,Kerala,109,450.08,43718.9,269.21,3496,1518,10,1,12,Premium,Yearly,UPI,Yes,No,1,1356.08,No
CUST009237,62,Female,Gujarat,99,1087.13,103138.51,211.0,314,1067,3,2,8,Premium,Yearly,Debit Card,No,No,54,536.12,No
CUST009238,54,Female,Uttar Pradesh,36,2101.21,73588.65,249.26,3409,232,20,5,8,Standard,TwoYear,Credit Card,No,No,38,1459.44,Yes
CUST009239,39,Female,Assam,57,4549.47,224275.2,209.73,4843,1553,3,3,2,Basic,Monthly,Debit Card,No,No,13,2560.96,No
CUST009240,24,Male,Gujarat,63,2137.23,134347.67,128.53,3743,1308,1,2,10,Basic,Yearly,Net Banking,No,Yes,14,2068.11,No
CUST009241,40,Male,Uttarakhand,82,540.04,41086.29,99.47,2850,880,10,6,6,Standard,Monthly,Cash,Yes,No,12,2944.57,No
CUST009242,58,Male,Rajasthan,20,1062.64,18612.84,220.22,4718,1053,20,11,3,Standard,Monthly,Net Banking,No,No,7,383.34,No
CUST009243,57,Female,West Bengal,85,2767.89,218193.06,89.45,1093,2562,1,6,4,Standard,Yearly,UPI,Yes,No,47,1573.91,No
CUST009244,46,Male,Kerala,47,970.51,39668.66,18.56,3421,543,20,5,3,Basic,Monthly,UPI,Yes,No,51,1809.1,No
CUST009245,33,Female,West Bengal,20,413.38,8495.78,74.1,2801,1934,20,3,12,Standard,Monthly,UPI,No,No,31,3323.4,No
CUST009246,55,Female,Bihar,119,3602.66,403573.16,226.57,3019,1750,20,3,2,Standard,Monthly,Debit Card,Yes,No,52,941.51,No
CUST009247,45,Male,Kerala,6,3943.3,20763.97,237.97,3940,1339,9,15,12,Basic,Yearly,Credit Card,No,No,25,2827.35,Yes
CUST009248,65,Male,Himachal Pradesh,73,4268.1,280544.76,82.98,4916,97,10,13,7,Premium,Monthly,UPI,No,Yes,35,745.57,Yes
CUST009249,55,Female,Madhya Pradesh,107,4235.28,450877.28,98.38,4117,429,0,6,8,Basic,Monthly,Credit Card,No,No,6,3980.14,No
CUST009250,48,Female,Bihar,93,1958.37,183442.95,164.8,1677,2023,13,6,9,Premium,Yearly,Net Banking,Yes,Yes,22,787.34,No
CUST009251,31,Male,Punjab,29,3698.9,92064.27,78.59,1053,2437,20,9,8,Basic,TwoYear,Debit Card,No,No,59,3976.96,No
CUST009252,70,Male,Uttar Pradesh,77,2959.34,196417.77,181.85,4471,2639,7,7,6,Basic,Monthly,Net Banking,No,No,17,1396.11,No
CUST009253,50,Female,Haryana,100,214.49,22166.19,84.61,3691,1005,11,7,10,Standard,Monthly,Net Banking,No,No,47,2577.75,No
CUST009254,26,Female,Tamil Nadu,91,2067.83,172403.0,36.26,2955,1381,2,10,8,Standard,Yearly,Debit Card,No,Yes,56,1145.86,No
CUST009255,44,Male,Haryana,111,359.11,35423.25,46.45,13,1171,20,11,12,Premium,TwoYear,UPI,Yes,No,59,2303.59,Yes
CUST009256,41,Male,Himachal Pradesh,49,508.44,21789.69,75.17,4711,1072,4,9,12,Standard,Monthly,UPI,Yes,No,54,233.6,No
CUST009257,30,Male,Uttarakhand,108,374.41,38220.03,50.37,1124,2843,9,5,2,Standard,TwoYear,UPI,No,No,49,3528.87,No
CUST009258,43,Female,Odisha,6,4808.64,28973.32,292.3,221,153,17,2,3,Basic,Yearly,UPI,No,No,24,1820.52,Yes
CUST009259,46,Male,Uttarakhand,39,4236.58,157663.13,197.51,254,1279,7,2,6,Basic,Yearly,Net Banking,No,No,28,243.31,No
